name,review,rating
소신이쏘,"제 신촌 최애 맛집입니다,, 너무 맛있어요!!!!! 매운 음식 땡길 때 제일 먼저 생각나는 곳이에요🔥 직원분들도 다 친절하시고 음식도 맛있고 플레이팅까지 넘 귀엽고 예쁘고 다해서 더 좋아요 ㅋㅋㅋㅋ 보 기 좋은 떡이 먹기도 좋다,,💞 떡, 당면도 무한리필 되서 배 터질 때까지 먹을 수 있어요! 다른 곳은 무한리필이라고 해도 계속 시키면 눈치 주거나 싫어하시는 곳도 많은데 여긴 오히려 사장님이랑 직원 분들이 먼저 물어봐주시고 리필해주시는 양도 많아서 좋아요!!!!💜 원래 항상 사진 찍어두는데 오랜만에 간거리 넘 먹고싶어서 헐레벌떡 먹는 바람에 사진이 없네요,,,, 무튼 진짜 맛있어요! 오픈 ...",5
소신이쏘,크림 소갈비찜 처음 먹어봤는데 너무 맛있어요 ㅎㅎ 앞으로 자주 방문 할 것 같아요!!,5
소신이쏘,여자 알바 스텝분 너무 불친절해서 놀랐어요.. 맛은 쏘쏘였는데 불러도 대답없는 스텝분... 표정도 좋지않고 불러도 대답없고 무엇을 더 달라는 요청에도 잘 응하지 않으셨어요,3
소신이쏘,마싯서염 >_< 가격대가 좀 있지만 ..!,4.5
소신이쏘,굿,4
소신이쏘,굿,4
소신이쏘,매주 주문,5
소신이쏘,완젼 맛나요,5
소신이쏘,맛있어요!,5
소신이쏘,고기가 좀 질기긴한데 기본적으로 매운맛이에요 당면추가가 추가비용이 없어요!,4
소신이쏘,마싯어용,5
소신이쏘,"추천받아서 가봤는데 너무 기대를해서 그런가 매운갈비찜 장지와 주먹밥 제입맛엔 짰어요 흑흑 비오는토욜저녁 웨이팅은 없었고 직원분들은 친절한편이신거같아요 당면추가사리 안주셔서 한참 후 누락된걸알고.쿨피스는 서비스로, 이미 배는불러오고국물은 쫄아가고ㅜㅜ서운할뻔했는데 따로와서 죄송하다고도 하시고 누구나 실수는 할 수 있지만 이런마인드는 좋아요",3
소신이쏘,크림갈비 처음먹어봤는데 너무 맛있어요 손님이 금방 빠져서 길지않게 웨이팅 후 먹었는데 기다리길 잘했어요 볶음밥도 맛잇어요 남자분 진짜 친절하세요~! 덕분에 더 기분좋게 먹고왔어요!,5
소신이쏘,#소신이쏘#크림소갈비찜#소갈비찜,5
소신이쏘,당면사리 리필되어서 좋아요,4
소신이쏘,3,4
소신이쏘,좋아요,5
소신이쏘,굿,5
소신이쏘,맛있어요,5
소신이쏘,진짜 맛있구 남자 직원분 진짜 친절하세용,5
소신이쏘,매콤달콤한 갈비찜이 일품이에요,4.5
소신이쏘,맛잇음 ㅠㅠ,5
소신이쏘,친절하고 맛있네요,4.5
소신이쏘,너무 맛있어요ㅠㅠ 다음엔 크림으로!!,5
소신이쏘,맛있어요~,4
소신이쏘,맛집입니다^^,4
소신이쏘,맛있어요,5
소신이쏘,솔직히 여기 흠잡을데 음슴 .. 평일 저녁에가도 웨이팅 있을정더 .. 신촌 다른 곳들은 그렇게 망하고 다시 생기고를 반복하는데 여긴 내가 대1때부턴가 있었는데 아직도 있네 (내나이는 비밀) 여튼 여기 존맛임 주먹밥도 밥 많이 주고 안에 구성물 많아서 좋음 신촌 최애맛집,5
소신이쏘,👍👍👍👍👍,4.5
소신이쏘,맛있구 친절해용~ 생각보다 배부름,5
소신이쏘,볶음밥 꼭 먹어야함!!,4.5
소신이쏘,매콤하고 맛있어요,4
소신이쏘,맛있어요!,4
소신이쏘,맛있어요~ 당면도 👍🏻,4.5
소신이쏘,가격은 비싼데..고기양 적어서 아쉬웠어요.. 심지어 밥도 따로..맛은 있습니다,4
소신이쏘,맛있어요 ^^ 적당히 크림맛과 어우러진 매운맛이 일품이예요 직원분들도 친절하구요,5
소신이쏘,넘 맛있어요!!,5
소신이쏘,맛나고 깨끗하고 젊은 취향!!!,5
소신이쏘,치즈사리랑 볶음밥까지 맛있었음. 왜 줄서서 기다리는지알겠다,5
소신이쏘,"저 많은 맛집을 다녔지만 영수증리뷰는 처음 해봐용.. 점심특선 갈비찜 먹었는데 김가루밥도 무료이고, 기본적으로 떡이랑 당면사리가 들어있어서 추가로 안시켜도 충분했는데 사리추가도 무료더라구용..? 인스타 피드올려서 음료도 받았어요..ㅠㅠ 남자친구가 먹으면서 남는게 없을것같대요ㅋㅋㅋㅋㅋㅋㅋ 맵찔이 기준으로 제일 안매운맛이 적당히 ㅁㅐ콤해서 맛있었어욥! 알바생ㅇㅣ셨는지 사장님이셨는지는 모르겠지만 일하시는 분들이 모두 친절하셔서 가성비좋게 맛있게 먹고 기분까지 좋아서 영수증 리뷰 처음으로 남겨봐용.. 히힛 손님 엄청 많던데 더 번창하세요!!!",5
소신이쏘,맛있어욤,3.5
소신이쏘,런치 싸서 좋아요,5
소신이쏘,갈비찜 넘맛❣️,4.5
소신이쏘,뼈가 없는 갈비찜이라 좋아오 ㅎㅎ,5
소신이쏘,맛집발견~~~넘맛있네욤,5
소신이쏘,점심특선인데도 양도 그렇고 좋았어요ㄹㅎㅎㅎ,4.5
소신이쏘,직원분들도 친절하시고 맛있어요,4
소신이쏘,크림 매운갈비찜 진짜 맛있어요ㅠㅠㅠ 젤 안매운맛 시켜서 완전 잘 먹었습니다. 강추,5
소신이쏘,친절하고 맛있습니다.,5
소신이쏘,졸맛이고 사이드도 맛있고 볶음방 졸맛탱 시켰다가 맛있어서 또 추가했어용 직원분 왕친절보스 기분이 좋았어요!!!!!!!!,5
소신이쏘,맛있어요,5
소신이쏘,양도 잇고 맛있고~,5
소신이쏘,굿,5
소신이쏘,진짜 너무 맛있는곳,5
소신이쏘,맵찔이는 약지도 많이 매웠어요:(,2.5
소신이쏘,맛있어용,5
소신이쏘,괜,2.5
소신이쏘,항상 친절하고 맛있는집,5
소신이쏘,자주가는데 리뷰는 처음 다네요 직원분들이 항상 친절해요👍🏻 크림소갈비 너무 맛있어서 눈물나요😭 주먹밥은 필수고 같이 먹어야 궁합이 좋아요 콘치즈는 양 적지만 맛나요 타지않게 직원분들이 세심 하게 신경써 주셔요 양푼냄비가 버너에서 떨어지지 않게 또 조심! 약지 (제일 안매운맛) 맛이 더 안매워져서 좋네요! 마지막에는 볶음밥 먹어야해요 짱이에요😍,5
소신이쏘,조금 느끼해요.... 크림 장지(2단계) 적당히 먹었어요~,3.5
소신이쏘,거의 1년만에 재방문했는데 제 기준에선 완전 인생갈비찜맛집이에요ㅎㅎㅎ 일단 당면이랑 떡사리가 무한리필인건 넘 맘에 들고 갈비찜은 밥으로 먹기에도 좋고 안주로 먹기에도 딱이네요!!! 벌써 또 먹고싶다ㅠ,5
소신이쏘,서비스 감동 ㅜㅠ,4.5
소신이쏘,언제나 맛있는 소신있소!! 넘 친절하고 좋아요~~,5
소신이쏘,조금 짰어요ㅜㅡㅜ 당면 무한리필이라 맛있게 먹었슴다,4
소신이쏘,맛남! 직원분들도 다 넘 친절! 담에는 까르보 도전해야지!ㅋ 치즈볶음밥은 살짝 싱거워땅ㅠ 콘치즈 강추!,5
소신이쏘,가격만큼 맛나요~~,4.5
소신이쏘,크림갈비 넘 맛있어요 맵찔이라 약지로 먹었는데 알맞네요. 약지여도 살짝 매콤해서 느끼하지도 않아요!,5
소신이쏘,13년도부터 꾸준한 단골입니다 역시 맛나요,5
소신이쏘,♡맛있음♡,5
소신이쏘,맛있는데 고기가 쪼금 질겨요,4
소신이쏘,#소신이쏘 #크림소갈비 #신촌 로제를 좋아한다면 크림소갈비를 추천합니다 매우 맛은 3단계로 하면 무난하고 한끼 식사로는 주먹밥이나 볶음밥을 시키셔야 할 것 같아요. 술안주로는 매운소갈비가 더 나으실 수도 ~,4.5
소신이쏘,맛도 좋고 무엇보다 넘 친절하셔용!,5
소신이쏘,"당면, 떡사리 무한리필 굳~",4.5
소신이쏘,맛있고 친절하시구 재방문의사 200% 입니다. 인기있는 이유가 있어요 너무너무 만족!! 센스있고 맛있는데 친절까지ㅠㅠ 담에 또 방문할게요!!ㅎㅎ,5
소신이쏘,맛있고 부드럽고 맵기도 적당해서 재방문 의사 있어요!ㅎㅎ,4.5
소신이쏘,맛잇어요,5
소신이쏘,옛날이랑 쪼끔 달라진것같은느낌ㅠㅠ 하지만 여전히 맛은있어요.,3.5
소신이쏘,매운거 생각나면 가는곳! 당면의 조합이 너무 맛있음ㅋ,5
소신이쏘,친절해요,5
소신이쏘,갈비찜 가성비 맛집 제일 약한 매운맛으로 했는데 맵찔이들은 그것도 살짝 매워요 갈비찜 집이니까 갈비찜 맛이 중요한데 음식 양도 괜찮고 일단 맛있어요 갈비찜 냄비가 버너보다 작아서 넘어질 것 같 은 느낌이 있었지만 양 많고 맛있었어요ㅎㅎㅎ 공기밥 시켰는데 밥 그릇 자체가 커서 양이 꽤 있어요. 2인 식사였는데 전 볶음밥 거의 못먹었어요 배불러서ㅎㅎㅎㅎ 직원분들이 친절하시고 정말 빠릿빠 릿 부지런히 일하세요ㅎㅎㅎ 계란찜 양 많아서 좋았어요! 계란찜도 맛있어요 진짜 배불렀음,4.5
소신이쏘,"크림갈비찜 존맛탱이네요ㅠ 콘치즈버터도 존맛,, 아니..치즈양 실화인가여.. 치즈볶음밥은 생각보단 평범,,, 당면사리 떡사리는 무한리필이라는 점! 직원분들 친절하시고, 갈비찜 먹고싶을때 또 갈거같아 여^0^ #크림갈비찜 14500*2 #콘치즈버터 3000 #치즈볶음밥 3000",5
소신이쏘,맛있어요! 치즈볶음밥 짱맛있어요~~ #신촌 #갈비찜맛집,5
소신이쏘,저렴한가격에 먹을만해요~~,4
소신이쏘,"순한맛은 확실히 너무 덜자극적임., 콘치즈맛남.",4.5
소신이쏘,맛있어요 만족해요~,4
소신이쏘,짱~~ 오후12시에서 2시까지는 소갈비찜이 8500원^^ 넘넘 맛있음ㅋㅋ 맛도 고를수있고 ㅎ,5
소신이쏘,왕맛있음 ㅜ ㅜ ㅜ 볶음밥 꼭 !!!!!! 드십셔 ...,5
소신이쏘,사장님 너무 친절하시고 밖에서 오래 기다렸다며 쿨피스도 서비스로 주시고👍🏼 근데 크림 갈비찜이좀...후반에 질리는맛,4
소신이쏘,굿,5
소신이쏘,크림소갈비찜 맛나요,4
소신이쏘,언제나 맛있어요 ! 조금만 더 친절하면 좋을듯,4.5
소신이쏘,서비스도 좋고 맛도 괜찮아요,4
소신이쏘,존맛 왕친절,5
소신이쏘,"비오는날 방문했는데 오픈시간전에 간터라 대기했는데 쿨피스 써비스주심. 쎈스작렬~ 사실 비오는날 시간떼우느라 근처에서 배회해서 살짝 짜증났는데 한번에 풀림. 직원분은 친절하셨고, 맛은 엄청맛났어요. 평일점심메뉴는 양이 적으니 양많이 먹고픈분들은 꼭 정식메뉴를 시켜함. 비오는날 매운갈비찜 최고~!!",5
소신이쏘,굿,4.5
소신이쏘,맛굿,4
소신이쏘,굿~,3.5
소신이쏘,좋아요~~!!,4
소신이쏘,위에 보이는고기가 다예요 밑에 양배추랑 야채가잇어서 2번째 매운맛도 별로안매워요 한3번째꺼 드시는게 좋을꺼같아요 고기는없고 주먹밥 좀짜고 계란찜도양이 많아요,3
소신이쏘,맛잇어요~~,4
소신이쏘,점심에 가면 할인 돼서 좋아요,5
소신이쏘,단짠단짠 어른들 입맛엔 너무 달고 짜네요~~,3.5
소신이쏘,젊은이들이 좋아할 단짠집이에요,3.5
소신이쏘,"2단계도 꽤 매콤, 당면 짱많음, 고기 부드럽고 맛있음, 콘치즈는 양이 적지만 꾸덕하고 맛있음, 볶음밥 먹을꺼면 주먹밥 안시켜야 할 듯 양이 꽤 많음",5
소신이쏘,부드럽고 매콤한 소갈비찜과 주먹밥 넘 맛있어요! 줄서는 맛집은 역시 다르네요ㅎㅎ,5
소신이쏘,맛있어용 웨이팅이 길뿐..,4.5
소신이쏘,괜찮은 갈비찜집 양이 조금 적어요,4
소신이쏘,최고존맛,5
소신이쏘,술 안주,3.5
소신이쏘,좋아요,3
소신이쏘,좀 기다렸지만 맛났어요,3.5
소신이쏘,크림맛 진짜 맛있어요 ㅠㅠ,5
소신이쏘,마시써욤,5
소신이쏘,맛있어요 웨이팅 조금 있었어요,5
소신이쏘,맛있어요! 오랜만에가도 맛잇네요,4.5
소신이쏘,맛은 그닥 ㅜㅜ 그래도 친절하고 센스있는 직원들!,3
소신이쏘,맛있고 다시 방문하고싶어요!,3
소신이쏘,양많고 친절하고 맛있다,4
소신이쏘,여자알바분 너무 친절 굳,5
소신이쏘,맛있어요 그리고 여자 알바분 너무 친절하셔서 기분좋게 먹고 나왔어요~!,5
소신이쏘,매운갈비찜 중지로 시켰는데 칼칼하고 얼큰해서 스트레스 다 풀렸어용~ 볶음밥까지 잘 먹었네요! 또 생각날것 같은 맛집입니다.,4.5
소신이쏘,존맛,5
소신이쏘,좋아용,5
소신이쏘,존맛탱ㅋㅋㅋㅋ,4.5
소신이쏘,항상 친절하시고 크림 소 갈비찜👍,5
소신이쏘,맛있습니다~~,4.5
소신이쏘,항상 먹습니다 맛있습니다.,5
소신이쏘,직원분들 정말 친절하시네요:) 적당히 맛있었어요!,4
소신이쏘,약지로 먹었는데 맵찌에게 어울립니다!,5
소신이쏘,,5
소신이쏘,맛있엇어요 ~^^ 계란찜이 4000원이길래 좀 비싸다 싶엇는데 양이 엄청많은...ㅋㅋㅋ 다른곳 계란찜 작은거로나오는거에 세배인듯;; ㅋㅋ,5
소신이쏘,고기양이 적습니다 그래도 당면떡무한리필좋아요 크림이맛있어요,4
소신이쏘,딱 신촌스러운 맛! 가격은 저렴해요,3
소신이쏘,리뷰에 좋은 점수가 많아 기대하고 갔지만 실망만 남네요. 우선 일하시는 분들이 손님에 대해 집중도가 많이 떨어집니다. 식당 분위기가 굉장히 어수선 하구요. 희안하게 주변 손님분들 대화가 엄청 크게 들려요. 갈비가 끓으면 저으라는데 테이블 모든 냄비에 손잡이가 없습니다. 고무패킹으로 잡아서 휘저어야합니다. 테이블 수도 많은건 아니고 냄비를 바꾸는데 돈이 크게 안들텐데요... 최고의 실망은 계란찜을 용기채 전자렌지로 조리해서 주는것같애요.,2
소신이쏘,크림 장지 맛있어요 장지도 조금 매워요!,4
소신이쏘,넘나 친절하시고 넘나 맛있고 넘나 좋구 삼박자,5
소신이쏘,맛잇어용,5
소신이쏘,굿드,5
소신이쏘,날씨가 봄이넹 ㅎㅎ,5
소신이쏘,맛있습니다. 점심에 가면 할인되서 좋아요.,5
소신이쏘,매운등갈비 너무 맛있어요^^,5
소신이쏘,언제 가도 친절하고 맛있습니다. 가격 아깝지가 않네요!,5
소신이쏘,친절하고 맛있어요!,5
소신이쏘,존맛이에요~~~!,5
소신이쏘,맛있지만 매장 안이 시끄러워요,4
소신이쏘,친구랑 먹고 맛있어서 동생이랑 또 가서 맛잇게 먹엇어요,4
소신이쏘,신촌에서 갈비찜으로 굉장히 유명한데 유명한이유가있네요 ㅎㅎ 매운갈비찜 너무맛있어요! 맛도중요하지만 사장님이 젊으시고 너무친절해요! 장산의 신이신듯 너무만족하고 갑니다!!,5
소신이쏘,맛있었어요! 갈비에 로제소스가 따로놀지않고 맛있었어요~,5
소신이쏘,존맛! 추천!!!!!!!,5
소신이쏘,소신이쏘,4
소신이쏘,단골입니다. 자주 먹어요.,5
소신이쏘,예전부터 갔었는데 처음 크림 소갈비찜을 먹었는데 저는 크림보다 기본이 더 맛있었어요!! 그래도 언제나 맛있고 직원분들이 친절하셔요~,5
소신이쏘,맛있어요 양은 보통,4
소신이쏘,맛있게 매워요ㅎㅎ,5
소신이쏘,30분 기다려서 먹었는데 갈때마다 반하고 옵니다! 갈비찜부터 사이드 메뉴 전부 맛있어요. 계속생각나는 맛집ㅠㅠ,5
소신이쏘,맛집,5
소신이쏘,고기도 맛있지만 양념이 진짜맛있네요,5
소신이쏘,착하시고 맛있습니다,4
소신이쏘,그냥갈비찜보다 크림갈비찜이 더맛있어요! 브레이크타임후 5시 재오픈인데 그때 맞춰가면 안기다리고 들어갈수 있지만 5시 30분 정도만 되도 대기해야할수도 있습니다 ㅠ ㅠ그만큼 진짜 맛있어요! 또먹고싶다츄릅,5
소신이쏘,크림소불고기 약지로 시켜먹었습니다. 제일 안매운맛이라서 그런지 정말 하나도 안매웠어요. 떡이랑 당면이 무한리필인데 배불러서 리필 못한 게 아쉽네요. 평일 6시 되니 바로 만석되더라구요. 주먹밥이랑 콘티즈도 시켜먹었는데 맛있었어요. 정수기 위에 있는 식혜도 꿀맛!,5
소신이쏘,맛있음,4.5
소신이쏘,생각하면 군침도는 맛! 맛있어요,4
고르드,빵은 맛있어요!,4
고르드,홍대 디저트 맛집입니다 하나도 안달고 안느끼한데 깔끔하니 너무너무 맛있네요~(배달해서 가게가 어떻게 생겼는지는 모르겠네요ㅠ),5
고르드,맛있습니다!! 카페 분위기도 좋아요,5
고르드,맛있어요~,5
고르드,맛있어요^^,4.5
고르드,굿,4
고르드,맛있어요~,4
고르드,굿,4
고르드,케익보다 빵이 맛있는거 같아요,4
고르드,앙버터 마카롱 1등 빵집,5
고르드,드디어 대왕마카롱 아직 먹어보기 전입니다 카페는 위층까지 넓어요,5
고르드,맛있고 아늑하고 조용해요,5
고르드,좋아요,3
고르드,무난하게 맛있네요 먹을 공간도 많아서 좋아요,5
고르드,굿,4
고르드,첫 방문^^,4
고르드,사람이 점심에 엄청 많았는데 직원이 한분만 계셔서 많이 바쁘고 힘들어보였습니다... 그래도 친절하게 해주셔서 감사했습니다.,5
고르드,여기는 앙버터빵이 맛있어요! 그리고 크림들어간 빵도 맛있긴해요. 그래도 앙버터가 진짜 대존맛!,4.5
고르드,치즈치아바타 인생빵..♡ 집과 1시간 거리인데 한달에 한번은 꼭 쟁이러가요:),5
